date,session_key,driver_number,speed,brake,rpm,n_gear,drs,meeting_key,throttle,x,y,z
2025-05-04T20:09:53.040000+00:00,10033,55,259,0,10619,7,0,1259,100,-1360.603125,-4132.315625,245.178125
2025-05-04T20:09:53.280000+00:00,10033,55,262,0,10802,7,0,1259,100,-1208.5108695652175,-4125.226086956522,245.3978260869565
2025-05-04T20:09:53.440000+00:00,10033,55,265,0,10950,7,0,1259,100,-1126.7717391304348,-4121.052173913044,245.74565217391304
2025-05-04T20:09:53.640000+00:00,10033,55,267,0,11032,7,0,1259,100,-1005.6722222222222,-4115.233333333334,246.0
2025-05-04T20:09:53.840000+00:00,10033,55,271,0,11081,7,0,1259,100,-871.0555555555555,-4110.283333333334,246.0
2025-05-04T20:09:54.160000+00:00,10033,55,274,0,11339,7,0,1259,100,-639.8050000000001,-4103.74,247.0
2025-05-04T20:09:54.440000+00:00,10033,55,279,0,11449,7,0,1259,100,-424.175,-4100.10625,247.89375
2025-05-04T20:09:54.720000+00:00,10033,55,282,0,11585,7,0,1259,100,-206.11470588235295,-4096.788235294118,248.3029411764706
2025-05-04T20:09:55+00:00,10033,55,284,0,11701,7,0,1259,100,13.813636363636363,-4093.609090909091,249.0
2025-05-04T20:09:55.160000+00:00,10033,55,286,0,11701,7,0,1259,100,139.63181818181818,-4092.1545454545453,249.0
2025-05-04T20:09:55.400000+00:00,10033,55,287,0,10355,7,0,1259,100,409.775,-4089.0,247.825
2025-05-04T20:09:55.600000+00:00,10033,55,290,0,10355,8,0,1259,100,516.9972222222223,-4089.0,247.26944444444445
2025-05-04T20:09:56+00:00,10033,55,294,0,10508,8,0,1259,100,814.6,-4098.495,246.015
2025-05-04T20:09:56.240000+00:00,10033,55,295,0,10588,8,0,1259,100,1074.784375,-4136.64375,247.134375
2025-05-04T20:09:56.400000+00:00,10033,55,296,0,10649,8,0,1259,100,1163.284375,-4157.64375,247.634375
2025-05-04T20:09:56.720000+00:00,10033,55,299,0,10694,8,0,1259,100,1405.58125,-4228.55625,247.99375
2025-05-04T20:09:56.920000+00:00,10033,55,300,0,10755,8,0,1259,100,1563.70625,-4284.18125,247.36875
2025-05-04T20:09:57.200000+00:00,10033,55,302,0,10831,8,0,1259,100,1862.74,-4389.9,247.0
2025-05-04T20:09:57.481000+00:00,10033,55,303,0,10893,8,0,1259,100,2107.195250659631,-4471.116094986807,247.64116094986807
2025-05-04T20:09:57.641000+00:00,10033,55,306,0,10964,8,0,1259,100,2230.9,-4511.2,248.05
2025-05-04T20:09:57.961000+00:00,10033,55,308,0,11056,8,0,1259,100,2416.233333333333,-4567.2,248.71666666666667
2025-05-04T20:09:58.280000+00:00,10033,55,309,0,11097,8,0,1259,100,2756.165789473684,-4661.844736842106,248.93947368421053
2025-05-04T20:09:58.520000+00:00,10033,55,309,0,11161,8,0,1259,100,2883.113157894737,-4691.528947368421,248.30789473684212
2025-05-04T20:09:58.720000+00:00,10033,55,314,0,11211,8,0,1259,100,3015.8958333333335,-4718.795833333334,247.65416666666667
2025-05-04T20:09:59.080000+00:00,10033,55,315,0,11291,8,0,1259,100,3326.175,-4765.475,246.275
2025-05-04T20:09:59.240000+00:00,10033,55,317,0,11323,8,0,1259,100,3465.8555555555554,-4779.533333333334,246.0
2025-05-04T20:09:59.440000+00:00,10033,55,317,0,11351,8,0,1259,100,3641.125,-4790.50625,245.35625
2025-05-04T20:09:59.760000+00:00,10033,55,319,0,11432,8,0,1259,100,3946.3791666666666,-4791.3125,244.82083333333333
2025-05-04T20:09:59.920000+00:00,10033,55,320,0,11451,8,0,1259,100,4171.045833333334,-4781.3125,244.15416666666667
2025-05-04T20:10:00.120000+00:00,10033,55,320,0,11473,8,0,1259,100,4341.757142857143,-4768.133333333333,243.22380952380954
2025-05-04T20:10:00.440000+00:00,10033,55,321,0,11498,8,0,1259,100,4578.525,-4743.825,242.0
2025-05-04T20:10:00.800000+00:00,10033,55,322,0,11513,8,0,1259,100,4905.555,-4690.785,243.26
2025-05-04T20:10:01.080000+00:00,10033,55,322,0,11540,8,0,1259,100,5195.110869565217,-4625.373913043478,246.93260869565216
2025-05-04T20:10:01.360000+00:00,10033,55,323,0,11533,8,0,1259,100,5363.719565217391,-4579.113043478261,248.7586956521739
2025-05-04T20:10:01.720000+00:00,10033,55,325,0,11597,8,0,1259,100,5663.2,-4483.7,251.65
2025-05-04T20:10:01.920000+00:00,10033,55,325,0,11646,8,0,1259,100,5834.233333333334,-4426.466666666666,252.0
2025-05-04T20:10:02.120000+00:00,10033,55,326,0,11647,8,0,1259,100,6005.344444444445,-4368.688888888889,252.0
2025-05-04T20:10:02.480000+00:00,10033,55,327,0,11730,8,0,1259,100,6332.4,-4258.185714285714,249.96785714285716
2025-05-04T20:10:02.720000+00:00,10033,55,328,0,11744,8,0,1259,100,6524.4,-4193.042857142857,247.39642857142857
2025-05-04T20:10:03.040000+00:00,10033,55,329,0,11744,8,0,1259,100,6798.711764705882,-4099.764705882353,244.50294117647059
2025-05-04T20:10:03.240000+00:00,10033,55,330,0,11793,8,0,1259,100,7046.95652173913,-4011.944099378882,242.22360248447205
2025-05-04T20:10:03.400000+00:00,10033,55,330,0,11793,8,0,1259,100,7184.535,-3959.69,241.645
2025-05-04T20:10:03.600000+00:00,10033,55,330,0,11808,8,0,1259,100,7343.035,-3898.69,241.145
2025-05-04T20:10:04+00:00,10033,55,330,0,11807,8,0,1259,100,7610.269406392694,-3788.4200913242007,241.0
2025-05-04T20:10:04.321000+00:00,10033,55,330,0,11797,8,0,1259,100,7880.56,-3670.0,241.92
2025-05-04T20:10:04.641000+00:00,10033,55,330,0,11762,8,0,1259,100,8169.6,-3536.0,241.0
2025-05-04T20:10:04.800000+00:00,10033,55,329,0,11780,8,0,1259,94,8357.41875,-3446.5625,241.0
2025-05-04T20:10:05+00:00,10033,55,326,0,11789,8,0,1259,5,8520.773529411765,-3368.673529411765,241.3029411764706
2025-05-04T20:10:05.240000+00:00,10033,55,310,100,10921,8,0,1259,0,8635.85,-3313.542857142857,242.0
2025-05-04T20:10:05.440000+00:00,10033,55,284,100,10501,8,0,1259,0,8825.85,-3216.4,242.0
2025-05-04T20:10:05.600000+00:00,10033,55,269,100,9615,8,0,1259,0,8939.116666666667,-3156.866666666667,242.0
2025-05-04T20:10:05.880000+00:00,10033,55,245,100,8584,8,0,1259,0,9074.45,-3082.2,242.0
2025-05-04T20:10:06.040000+00:00,10033,55,212,100,8304,8,0,1259,0,9176.440909090908,-3022.5227272727275,242.46818181818182
2025-05-04T20:10:06.280000+00:00,10033,55,192,100,8628,8,0,1259,0,9312.732352941177,-2936.9088235294116,243.0
2025-05-04T20:10:06.720000+00:00,10033,55,156,100,9200,6,0,1259,0,9455.871739130434,-2830.884782608696,243.48478260869564
2025-05-04T20:10:06.920000+00:00,10033,55,135,100,8659,4,0,1259,0,9502.39347826087,-2791.3195652173913,243.9195652173913
2025-05-04T20:10:07.120000+00:00,10033,55,124,100,8804,4,0,1259,0,9560.83888888889,-2731.7722222222224,244.0
2025-05-04T20:10:07.320000+00:00,10033,55,124,100,8396,3,0,1259,0,9603.175,-2671.925,244.0
2025-05-04T20:10:07.640000+00:00,10033,55,105,100,7327,3,0,1259,0,9657.597826086956,-2568.8478260869565,244.0
2025-05-04T20:10:07.920000+00:00,10033,55,98,100,6549,3,0,1259,0,9672.815217391304,-2514.0652173913045,244.0
2025-05-04T20:10:08.160000+00:00,10033,55,94,100,6570,3,0,1259,0,9673.604166666666,-2452.8166666666666,244.0
2025-05-04T20:10:08.520000+00:00,10033,55,88,0,6352,3,0,1259,0,9637.635714285714,-2367.6619047619047,244.67380952380952
2025-05-04T20:10:08.840000+00:00,10033,55,86,0,6292,3,0,1259,0,9596.365384615385,-2308.142307692308,245.0
2025-05-04T20:10:09.040000+00:00,10033,55,85,0,6556,3,0,1259,18,9565.5,-2274.8166666666666,245.0
2025-05-04T20:10:09.240000+00:00,10033,55,88,0,6683,3,0,1259,27,9529.783333333333,-2241.1666666666665,245.0
2025-05-04T20:10:09.640000+00:00,10033,55,96,0,7296,3,0,1259,39,9449.72850678733,-2173.737556561086,245.0
2025-05-04T20:10:09.800000+00:00,10033,55,98,0,7617,3,0,1259,44,9407.746666666666,-2139.26,245.0
2025-05-04T20:10:09.960000+00:00,10033,55,103,0,7873,3,0,1259,47,9355.48,-2096.06,245.0
2025-05-04T20:10:10.200000+00:00,10033,55,109,0,8330,3,0,1259,58,9303.122727272726,-2048.1227272727274,245.0
2025-05-04T20:10:10.400000+00:00,10033,55,116,0,8808,3,0,1259,65,9269.940909090908,-2014.9409090909091,245.0
2025-05-04T20:10:10.560000+00:00,10033,55,124,0,8808,3,0,1259,65,9241.916387959865,-1983.076923076923,245.0
2025-05-04T20:10:10.801000+00:00,10033,55,124,100,9072,3,0,1259,25,9198.030769230769,-1925.9846153846154,245.0
2025-05-04T20:10:10.961000+00:00,10033,55,123,100,8791,3,0,1259,25,9171.569230769232,-1879.2153846153847,245.0
2025-05-04T20:10:11.161000+00:00,10033,55,118,100,8659,3,0,1259,12,9144.275,-1819.8,245.0
2025-05-04T20:10:11.401000+00:00,10033,55,115,100,8362,3,0,1259,8,9125.070588235294,-1742.6235294117646,244.0705882352941
2025-05-04T20:10:11.680000+00:00,10033,55,111,100,7969,3,0,1259,9,9125.891176470588,-1621.9970588235294,244.89117647058825
2025-05-04T20:10:11.880000+00:00,10033,55,108,100,7735,3,0,1259,9,9131.976666666667,-1581.0066666666667,245.0
2025-05-04T20:10:12.080000+00:00,10033,55,104,100,7567,3,0,1259,5,9143.3,-1542.9,244.775
2025-05-04T20:10:12.320000+00:00,10033,55,99,100,7085,3,0,1259,0,9170.29,-1474.8,244.0
2025-05-04T20:10:12.600000+00:00,10033,55,97,0,7046,3,0,1259,5,9223.117647058823,-1389.1558823529413,244.0
2025-05-04T20:10:12.840000+00:00,10033,55,95,0,7040,3,0,1259,9,9251.85,-1354.29,244.0
2025-05-04T20:10:13.040000+00:00,10033,55,94,0,7046,3,0,1259,18,9308.516666666666,-1306.9566666666667,244.0
2025-05-04T20:10:13.440000+00:00,10033,55,97,0,7419,3,0,1259,25,9412.641176470588,-1245.679411764706,243.10882352941175
2025-05-04T20:10:13.600000+00:00,10033,55,99,0,7587,3,0,1259,34,9442.158333333333,-1234.85,243.0
2025-05-04T20:10:13.840000+00:00,10033,55,103,0,7857,3,0,1259,39,9481.875,-1222.85,243.0
2025-05-04T20:10:14+00:00,10033,55,105,0,8067,3,0,1259,45,9528.541666666666,-1214.85,243.0
2025-05-04T20:10:14.360000+00:00,10033,55,115,0,8690,3,0,1259,52,9638.61875,-1203.85625,243.0
2025-05-04T20:10:14.680000+00:00,10033,55,125,0,9708,3,0,1259,75,9747.218181818182,-1202.168181818182,242.1681818181818
2025-05-04T20:10:14.960000+00:00,10033,55,134,0,10684,3,0,1259,90,9873.934615384615,-1199.9423076923076,241.98846153846154
2025-05-04T20:10:15.400000+00:00,10033,55,156,0,11867,3,0,1259,69,10029.891176470588,-1178.3147058823529,241.53823529411764
2025-05-04T20:10:15.760000+00:00,10033,55,164,0,10435,4,0,1259,62,10177.891666666666,-1125.9375,242.0
2025-05-04T20:10:15.960000+00:00,10033,55,166,100,10295,4,0,1259,61,10282.65,-1058.3277777777778,242.0
2025-05-04T20:10:16.120000+00:00,10033,55,160,100,9873,4,0,1259,12,10331.034120734908,-1010.3385826771654,243.501312335958
2025-05-04T20:10:16.320000+00:00,10033,55,153,100,9422,4,0,1259,6,10385.627296587927,-952.0708661417323,245.6010498687664
2025-05-04T20:10:16.520000+00:00,10033,55,141,100,8944,4,0,1259,1,10446.072727272727,-867.3636363636364,249.6818181818182
2025-05-04T20:10:16.880000+00:00,10033,55,122,100,8464,4,0,1259,0,10500.671428571428,-770.5333333333333,255.31428571428572
2025-05-04T20:10:17.160000+00:00,10033,55,108,100,7544,3,0,1259,0,10533.265384615384,-696.0423076923076,260.0576923076923
2025-05-04T20:10:17.441000+00:00,10033,55,99,100,7082,3,0,1259,0,10556.6,-608.48,265.24
2025-05-04T20:10:17.681000+00:00,10033,55,94,100,6651,3,0,1259,0,10562.6,-553.28,267.64
2025-05-04T20:10:17.921000+00:00,10033,55,89,100,6205,3,0,1259,0,10561.84,-499.12,270.04
2025-05-04T20:10:18.121000+00:00,10033,55,85,0,6017,3,0,1259,0,10532.0,-452.43333333333334,271.8666666666667
2025-05-04T20:10:18.360000+00:00,10033,55,81,0,6179,3,0,1259,0,10485.125,-412.5625,273.0
2025-05-04T20:10:18.560000+00:00,10033,55,82,0,6699,3,0,1259,18,10460.125,-400.0625,273.0
2025-05-04T20:10:18.800000+00:00,10033,55,85,0,6458,3,0,1259,27,10390.894117647058,-345.6029411764706,273.0
2025-05-04T20:10:19.080000+00:00,10033,55,90,0,6691,3,0,1259,29,10381.011764705883,-308.54411764705884,273.0
2025-05-04T20:10:19.280000+00:00,10033,55,92,0,7107,3,0,1259,23,10380.58888888889,-263.6611111111111,271.4111111111111
2025-05-04T20:10:20.080000+00:00,10033,55,94,0,7307,3,0,1259,43,10425.219230769231,-58.215384615384615,261.98846153846154
2025-05-04T20:10:20.240000+00:00,10033,55,102,0,7606,3,0,1259,45,10436.911538461538,-16.369230769230775,261.37307692307695
2025-05-04T20:10:20.480000+00:00,10033,55,107,0,8100,3,0,1259,51,10457.0,52.55,261.0
2025-05-04T20:10:20.800000+00:00,10033,55,116,100,8317,3,0,1259,36,10502.480952380953,186.4190476190476,259.89761904761906
2025-05-04T20:10:21.040000+00:00,10033,55,108,100,7779,3,0,1259,0,10521.909523809523,238.9904761904762,259.3261904761905
2025-05-04T20:10:21.280000+00:00,10033,55,99,100,8165,3,0,1259,0,10541.828571428572,296.2214285714286,259.0
2025-05-04T20:10:21.520000+00:00,10033,55,90,100,7446,2,0,1259,0,10554.886842105263,356.5236842105263,259.11315789473684
2025-05-04T20:10:21.680000+00:00,10033,55,88,100,7404,2,0,1259,0,10554.465789473685,395.6815789473684,259.5342105263158
2025-05-04T20:10:21.960000+00:00,10033,55,83,100,6705,2,0,1259,0,10544.067857142858,457.3928571428571,259.63214285714287
2025-05-04T20:10:22.200000+00:00,10033,55,81,0,6459,2,0,1259,0,10517.2,499.15,258.65
2025-05-04T20:10:22.680000+00:00,10033,55,74,0,6559,2,0,1259,9,10435.116666666667,561.3,256.14166666666665
2025-05-04T20:10:22.840000+00:00,10033,55,74,0,6794,2,0,1259,12,10405.142857142857,577.2857142857143,255.0
2025-05-04T20:10:23.040000+00:00,10033,55,74,0,6682,2,0,1259,20,10363.6,595.7411764705882,254.45294117647057
2025-05-04T20:10:23.280000+00:00,10033,55,79,0,7150,2,0,1259,35,10315.6,614.0941176470589,252.33529411764707
2025-05-04T20:10:23.440000+00:00,10033,55,82,0,7376,2,0,1259,37,10281.857142857143,624.8428571428572,251.12857142857143
2025-05-04T20:10:23.640000+00:00,10033,55,90,0,7807,2,0,1259,43,10227.740585774058,637.4225941422594,248.7154811715481
2025-05-04T20:10:23.921000+00:00,10033,55,100,0,9013,2,0,1259,52,10167.2,648.7538461538461,247.13846153846154
2025-05-04T20:10:24.161000+00:00,10033,55,107,0,9818,2,0,1259,62,10101.581818181818,657.4181818181818,245.14545454545456
2025-05-04T20:10:24.521000+00:00,10033,55,126,0,9427,2,0,1259,79,9943.93,667.03,239.98
2025-05-04T20:10:24.681000+00:00,10033,55,131,0,10031,3,0,1259,87,9901.13,668.23,239.18
2025-05-04T20:10:24.841000+00:00,10033,55,142,0,10637,3,0,1259,100,9858.33,669.43,238.38
2025-05-04T20:10:25.160000+00:00,10033,55,152,0,11387,3,0,1259,100,9644.22380952381,676.2190476190476,237.0
2025-05-04T20:10:25.440000+00:00,10033,55,166,0,10830,3,0,1259,100,9549.557142857142,678.8857142857142,237.0
2025-05-04T20:10:25.640000+00:00,10033,55,178,0,11314,3,0,1259,100,9434.055,682.49,237.83
2025-05-04T20:10:25.880000+00:00,10033,55,178,0,11767,4,0,1259,100,9285.035294117648,687.0852941176471,239.36176470588236
2025-05-04T20:10:26.160000+00:00,10033,55,193,0,10507,4,8,1259,100,9177.1375,690.18125,240.39375
2025-05-04T20:10:26.480000+00:00,10033,55,207,0,11225,5,8,1259,100,8973.778125,696.878125,241.696875
2025-05-04T20:10:26.760000+00:00,10033,55,215,0,11728,5,8,1259,100,8813.885714285714,701.6142857142858,242.43571428571428
2025-05-04T20:10:27+00:00,10033,55,221,0,11141,5,8,1259,100,8690.125,705.05625,243.01875
2025-05-04T20:10:27.320000+00:00,10033,55,231,0,10948,6,8,1259,100,8489.065,711.06,244.0
2025-05-04T20:10:27.600000+00:00,10033,55,236,0,11161,6,8,1259,100,8300.009375,716.296875,244.0
2025-05-04T20:10:27.880000+00:00,10033,55,242,0,11382,6,8,1259,100,8098.633333333333,720.5375,244.0
2025-05-04T20:10:28.240000+00:00,10033,55,247,0,11859,6,8,1259,100,7874.186842105263,725.5736842105263,244.0
2025-05-04T20:10:28.440000+00:00,10033,55,254,0,10879,6,8,1259,100,7735.765789473684,728.7315789473685,244.0
2025-05-04T20:10:28.840000+00:00,10033,55,260,0,10795,7,8,1259,100,7364.5,737.0315789473684,244.0
2025-05-04T20:10:29.080000+00:00,10033,55,265,0,10900,7,8,1259,100,7244.5,739.5578947368421,244.0
2025-05-04T20:10:29.240000+00:00,10033,55,268,0,10982,7,8,1259,100,7157.390041493776,741.3817427385892,244.0
2025-05-04T20:10:29.400000+00:00,10033,55,270,0,11110,7,8,1259,100,7027.929460580913,744.0373443983402,244.0
2025-05-04T20:10:29.560000+00:00,10033,55,272,0,11206,7,8,1259,100,6880.7,747.55,244.425
2025-05-04T20:10:29.800000+00:00,10033,55,275,0,11296,7,8,1259,100,6684.584615384615,752.1769230769231,245.0
2025-05-04T20:10:30.080000+00:00,10033,55,279,0,11479,7,8,1259,100,6503.723076923077,755.876923076923,245.0
2025-05-04T20:10:30.360000+00:00,10033,55,283,0,11624,7,8,1259,100,6293.683417085427,760.1407035175879,245.0
2025-05-04T20:10:30.761000+00:00,10033,55,287,0,11761,7,8,1259,100,5976.488888888889,767.7555555555556,245.0
2025-05-04T20:10:30.961000+00:00,10033,55,287,0,10641,7,8,1259,100,5816.8,772.6,245.0
2025-05-04T20:10:31.281000+00:00,10033,55,292,0,10441,8,8,1259,100,5558.633333333333,781.5666666666667,245.0
2025-05-04T20:10:31.521000+00:00,10033,55,295,0,10588,8,8,1259,100,5363.3,788.9,245.0
2025-05-04T20:10:31.880000+00:00,10033,55,298,0,10667,8,8,1259,100,4995.728409090909,801.2147727272727,245.0
2025-05-04T20:10:32.520000+00:00,10033,55,305,0,10931,8,12,1259,100,4520.819318181818,817.9420454545455,245.0
2025-05-04T20:10:32.800000+00:00,10033,55,308,0,11021,8,12,1259,100,4295.45,826.1863636363636,245.0
2025-05-04T20:10:33+00:00,10033,55,310,0,11061,8,12,1259,100,4049.66,835.15,245.0
2025-05-04T20:10:33.320000+00:00,10033,55,314,0,11177,8,12,1259,100,3834.24,842.3833333333333,245.0
2025-05-04T20:10:33.520000+00:00,10033,55,316,0,11279,8,12,1259,100,3616.2305555555554,849.7916666666666,245.0
2025-05-04T20:10:33.720000+00:00,10033,55,318,0,11350,8,12,1259,100,3374.776923076923,858.0461538461539,245.0
2025-05-04T20:10:34.160000+00:00,10033,55,320,0,11484,8,12,1259,100,3106.914705882353,867.9205882352941,245.0
2025-05-04T20:10:34.360000+00:00,10033,55,321,0,11551,8,12,1259,100,2934.359090909091,874.1727272727272,245.0
2025-05-04T20:10:34.560000+00:00,10033,55,321,0,11588,8,12,1259,100,2766.0227272727275,880.15,245.10454545454544
2025-05-04T20:10:34.960000+00:00,10033,55,327,0,11724,8,12,1259,100,2362.222222222222,893.9472222222222,246.0
2025-05-04T20:10:35.200000+00:00,10033,55,329,0,11759,8,12,1259,100,2199.055,899.49,245.585
2025-05-04T20:10:35.400000+00:00,10033,55,331,0,11853,8,12,1259,100,1982.6178571428572,905.6678571428571,245.29642857142858
2025-05-04T20:10:35.600000+00:00,10033,55,332,0,11872,8,12,1259,100,1721.4142857142858,912.0321428571428,246.0
2025-05-04T20:10:35.760000+00:00,10033,55,334,0,11923,8,12,1259,100,1636.8428571428572,913.7464285714286,246.0
2025-05-04T20:10:35.920000+00:00,10033,55,334,0,11923,8,12,1259,100,1532.0,915.823754789272,246.0
2025-05-04T20:10:36.080000+00:00,10033,55,336,0,11966,8,12,1259,100,1372.0,918.8888888888889,246.0
2025-05-04T20:10:36.320000+00:00,10033,55,337,0,12060,8,12,1259,100,1143.7,923.25,246.0
2025-05-04T20:10:36.520000+00:00,10033,55,338,0,12100,8,12,1259,100,955.4866666666667,927.0466666666666,246.0
2025-05-04T20:10:36.760000+00:00,10033,55,340,0,12106,8,12,1259,100,653.8866666666667,932.6466666666666,246.0
2025-05-04T20:10:37.041000+00:00,10033,55,341,0,12163,8,12,1259,100,435.66754617414244,936.353562005277,246.0
2025-05-04T20:10:37.401000+00:00,10033,55,342,0,12229,8,12,1259,100,140.46666666666667,942.0666666666667,246.0
2025-05-04T20:10:37.601000+00:00,10033,55,343,0,12254,8,12,1259,100,-57.753846153846155,945.6461538461539,246.0
2025-05-04T20:10:38.041000+00:00,10033,55,345,0,12297,8,12,1259,100,-524.6105263157895,955.2210526315789,246.0
2025-05-04T20:10:38.321000+00:00,10033,55,340,0,11891,8,0,1259,3,-802.3,965.3666666666667,246.0
2025-05-04T20:10:38.680000+00:00,10033,55,333,100,11787,8,0,1259,0,-1131.9678571428572,987.7428571428571,246.0
2025-05-04T20:10:39.040000+00:00,10033,55,297,100,10473,8,0,1259,0,-1428.192857142857,1017.1357142857142,246.0
2025-05-04T20:10:39.240000+00:00,10033,55,271,100,9493,8,0,1259,0,-1612.4785714285713,1035.7071428571428,246.0
2025-05-04T20:10:39.440000+00:00,10033,55,245,100,8476,8,0,1259,0,-1739.628125,1048.596875,246.0
2025-05-04T20:10:39.720000+00:00,10033,55,200,100,8485,8,0,1259,0,-1890.58125,1063.15,245.35625
2025-05-04T20:10:39.920000+00:00,10033,55,180,100,8572,8,0,1259,0,-2025.4833333333333,1072.6733333333334,245.0
2025-05-04T20:10:40.240000+00:00,10033,55,152,100,8581,8,0,1259,0,-2172.038235294118,1080.0,245.0
2025-05-04T20:10:40.400000+00:00,10033,55,143,100,8839,7,0,1259,0,-2205.45,1080.0,245.0
2025-05-04T20:10:40.640000+00:00,10033,55,122,100,8807,5,0,1259,0,-2288.9083333333333,1075.3541666666667,245.0
2025-05-04T20:10:40.960000+00:00,10033,55,105,100,8753,3,0,1259,0,-2422.126923076923,1056.8423076923077,245.0
2025-05-04T20:10:41.200000+00:00,10033,55,97,100,8081,2,0,1259,0,-2453.246875,1049.059375,245.071875
2025-05-04T20:10:41.560000+00:00,10033,55,85,100,6862,2,0,1259,0,-2532.8125,1016.51875,245.60625
2025-05-04T20:10:41.760000+00:00,10033,55,79,100,6291,2,0,1259,0,-2568.1666666666665,990.6944444444445,245.0
2025-05-04T20:10:42.120000+00:00,10033,55,70,100,5812,2,0,1259,0,-2613.62,934.08,245.0
2025-05-04T20:10:42.400000+00:00,10033,55,68,0,5527,2,0,1259,0,-2632.075,885.045,245.0
2025-05-04T20:10:42.640000+00:00,10033,55,64,0,5284,2,0,1259,0,-2636.0,839.9502762430939,244.5414364640884
2025-05-04T20:10:42.800000+00:00,10033,55,62,0,5370,2,0,1259,8,-2634.14,810.15,244.0
2025-05-04T20:10:43.040000+00:00,10033,55,64,0,5749,2,0,1259,19,-2624.9,768.3818181818182,244.0
2025-05-04T20:10:43.360000+00:00,10033,55,69,0,6240,2,0,1259,26,-2605.2272727272725,716.7818181818182,244.9181818181818
2025-05-04T20:10:43.641000+00:00,10033,55,71,0,6750,2,0,1259,30,-2576.48,670.32,245.02
2025-05-04T20:10:43.881000+00:00,10033,55,79,0,7152,2,0,1259,39,-2543.9285714285716,629.9285714285714,246.15714285714284
2025-05-04T20:10:44.121000+00:00,10033,55,85,0,7595,2,0,1259,42,-2505.233333333333,591.35,247.01666666666668
2025-05-04T20:10:44.401000+00:00,10033,55,95,0,8552,2,0,1259,53,-2443.8,541.0,248.2
2025-05-04T20:10:44.641000+00:00,10033,55,102,0,9348,2,0,1259,58,-2363.0,483.93333333333334,249.0
2025-05-04T20:10:44.801000+00:00,10033,55,109,0,9007,2,0,1259,64,-2323.0,461.26666666666665,249.0
2025-05-04T20:10:45.080000+00:00,10033,55,121,0,9196,3,0,1259,72,-2220.6558823529413,406.68529411764706,249.0
2025-05-04T20:10:45.360000+00:00,10033,55,129,0,10183,3,0,1259,77,-2155.5970588235296,366.33235294117645,249.0
2025-05-04T20:10:45.600000+00:00,10033,55,142,0,10875,3,0,1259,100,-2079.7045454545455,317.8909090909091,249.37727272727273
2025-05-04T20:10:45.840000+00:00,10033,55,157,0,11685,3,0,1259,100,-1995.8055555555557,264.5388888888889,250.57222222222222
2025-05-04T20:10:46.080000+00:00,10033,55,165,0,10642,3,0,1259,100,-1902.371052631579,210.53947368421052,251.42894736842106
2025-05-04T20:10:46.400000+00:00,10033,55,177,0,11314,4,0,1259,100,-1733.8875,132.3875,252.64375
2025-05-04T20:10:46.680000+00:00,10033,55,188,0,11370,4,0,1259,100,-1617.91875,101.365625,253.696875
2025-05-04T20:10:46.880000+00:00,10033,55,194,0,10729,4,0,1259,100,-1533.7833333333333,89.85,254.0
2025-05-04T20:10:47.280000+00:00,10033,55,206,0,11311,5,0,1259,100,-1259.146875,127.890625,253.803125
2025-05-04T20:10:47.600000+00:00,10033,55,213,0,11742,5,0,1259,100,-1132.767,173.325,252.433
2025-05-04T20:10:48.680000+00:00,10033,55,240,0,11351,6,8,1259,100,-492.65000000000003,470.6,243.45
2025-05-04T20:10:49.040000+00:00,10033,55,246,0,11663,6,8,1259,100,-266.4186046511628,555.6677740863787,243.0764119601329
2025-05-04T20:10:49.320000+00:00,10033,55,251,0,10963,6,8,1259,100,-64.62,600.18,244.0
2025-05-04T20:10:49.720000+00:00,10033,55,259,0,10653,7,8,1259,100,256.55454545454546,629.0181818181818,244.0
2025-05-04T20:10:50+00:00,10033,55,259,0,10839,7,8,1259,100,403.40167364016736,630.9456066945606,244.0
2025-05-04T20:10:50.281000+00:00,10033,55,266,0,10986,7,8,1259,100,607.425,618.125,244.0
2025-05-04T20:10:50.481000+00:00,10033,55,266,0,10977,7,8,1259,100,752.28,593.02,244.62
2025-05-04T20:10:50.801000+00:00,10033,55,268,0,11161,7,12,1259,100,992.3882352941176,527.0470588235294,245.21176470588236
2025-05-04T20:10:50.961000+00:00,10033,55,274,0,11393,7,12,1259,100,1174.9764705882353,460.6941176470588,246.6235294117647
2025-05-04T20:10:51.201000+00:00,10033,55,278,0,11521,7,12,1259,100,1385.55,380.775,248.0
2025-05-04T20:10:51.481000+00:00,10033,55,283,0,11653,7,12,1259,100,1510.1375,319.7125,248.1375
2025-05-04T20:10:51.721000+00:00,10033,55,286,0,10813,7,12,1259,100,1690.8875,219.9625,248.8875
2025-05-04T20:10:51.960000+00:00,10033,55,290,0,10437,8,12,1259,100,1824.2764705882353,136.93529411764706,249.5970588235294
2025-05-04T20:10:52.120000+00:00,10033,55,292,0,10437,8,12,1259,100,1917.1791666666666,77.67916666666666,250.09583333333333
2025-05-04T20:10:52.280000+00:00,10033,55,295,0,10604,8,12,1259,100,2064.5125,-14.987500000000011,250.7625
2025-05-04T20:10:52.480000+00:00,10033,55,295,0,10683,8,12,1259,100,2196.0263157894738,-97.67368421052632,251.0
2025-05-04T20:10:52.760000+00:00,10033,55,301,0,10778,8,12,1259,100,2357.53,-199.135,251.0
2025-05-04T20:10:53.160000+00:00,10033,55,306,0,10998,8,12,1259,100,2683.9615384615386,-403.5846153846154,251.0
